0		0.04705882352941176		0.05882352941176471		0.07547169811320754		0.1		0.1379310344827586		0.2		0.3076923076923077		0.5		0.8		1		0.8		0.5		0.3076923076923077		0.2		0.1379310344827586		0.1		0.07547169811320754		0.05882352941176471		0.04705882352941176		0.03846153846153846		
0.3		0.04527755656108597		0.05634548279689235		0.07189347391786903		0.09459578399479507		0.1293220689655172		0.1854605835543767		0.2820630769230769		0.4574369230769231		0.7533800000000002		0.99352		0.84338		0.5460523076923077		0.3360630769230769		0.2160176127320955		0.1473220689655172		0.1058384645413143		0.07930523862375138		0.06145980022197558		0.04894271493212669		0.03874009049773756		
0.6		0.04376646470895586		0.05402262728592162		0.06856684677714417		0.08962199883378624		0.1214911151249687		0.1723694092944297		0.2588613022811672		0.4169716215384615		0.7042285132307694		0.979097464		0.8812676516923077		0.5931257138461539		0.3672232884880637		0.2338361721591512		0.157679025720034		0.1122021754038807		0.08344006057024761		0.06427874667463501		0.05102498307316657		0.03934114421719457		
0.8999999999999999		0.04253959087455074		0.05186005942179563		0.06546838044539614		0.08503400090308158		0.1143517968651389		0.1605830327512118		0.2380073216847873		0.3789807470264445		0.6534365027662771		0.9571262215766154		0.9129220527724308		0.6403979866368423		0.4010580952461666		0.2536222813204886		0.1691231062252004		0.1191544609821784		0.08790870213107567		0.06729180596413743		0.05329480007521325		0.04025537925140681		
1.2		0.04160915702138619		0.0498659315705365		0.06257923396291258		0.08079247866847554		0.1078263817255763		0.1499593629768129		0.2193810234098273		0.3437545344815608		0.6018770002585039		0.9281366410967062		0.9377288115802416		0.6870033264450737		0.4373567547795714		0.2755160038814279		0.181784604639255		0.1267670681101987		0.09274852865818281		0.07051429937166886		0.05574359135741391		0.04147159092510704		
1.5		0.04098519754023405		0.04805082039685939		0.0598849437895717		0.07686313003513072		0.1018459672045709		0.1403615218279752		0.2028296779547472		0.3114966296314043		0.5503864328991331		0.8927799650580044		0.9552136638778657		0.7320542899553426		0.4758130681067307		0.2996208688908831		0.1957991734346181		0.1351204987011433		0.09800218366933164		0.07396565277334866		0.05836551418043204		0.04297712499311262		
1.8		0.0406752972689108		0.04642709294310361		0.05737516974034339		0.07321631327274766		0.09635034196596912		0.1316610200048139		0.1881759387403467		0.282326131882185		0.4997476931187758		0.8518101649698265		0.9650523668586787		0.7746644176383422		0.5160288701691829		0.3259945215722784		0.2113031236874039		0.144303905607186		0.1037180447058336		0.0776696225826593		0.06115791202102395		0.04475837617082838		
2.1		0.04068443772753902		0.04500828417486804		0.0550434075917851		0.0698266925120466		0.09128758007948226		0.1237402249944063		0.1752257701167655		0.2562816701512614		0.4506753128928423		0.8060638559598476		0.9670766756705435		0.8139709212487658		0.5575205002368591		0.3546403945571734		0.2284278924370977		0.154414459101825		0.1099506366862475		0.0816545292515891		0.06412174142841406		0.04680133810108067		
2.4		0.04101495267939626		0.04380849957399321		0.0528866710577932		0.06667289415103808		0.0866134286250992		0.1164941208744112		0.1637760798022252		0.2333272827332692		0.4038030335553414		0.7564388465914823		0.9612763188935948		0.8491567934390374		0.5997280867474843		0.3855007444368176		0.2472938515423928		0.1655561158163006		0.1167609473554596		0.08595349560250014		0.06726196926079245		0.04909219218201085		
2.7		0.04166659175375267		0.04284185583828258		0.05090514598193217		0.06373718581434977		0.08229054877595468		0.1098313827886616		0.1536218569877803		0.2133598345713234		0.3596739858159702		0.7038719177911483		0.9477970003136568		0.8794717255961479		0.6420273932606545		0.418451356885819		0.2680036684643664		0.1778377467828216		0.1242165841853693		0.09060468162268245		0.07058793890669589		0.05161792278307041		
3		0.04263668861962791		0.04212197197990416		0.04910182002904417		0.06100518499758058		0.07828766807929446		0.1036748092206172		0.1445626458821684		0.1962176769900962		0.3187336155740205		0.6493164263252232		0.9269345618239185		0.9042512614975068		0.6837438928391467		0.4532981713543297		0.2906354579948227		0.1913706094650937		0.132391710062345		0.0956515012872796		0.07411370417305721		0.05436694672536308		
3.299999999999999		0.04392042811846859		0.04166152210101629		0.04748209183154751		0.05846560038649154		0.07457869735978682		0.09796117248578623		0.1364082163329466		0.1816902364189407		0.281325411462969		0.5937203134236418		0.8991255433980463		0.9229336717991586		0.724168669636244		0.4897760152219489		0.3152359839750963		0.2062651791548737		0.1413666965865168		0.1011428008862212		0.07785832892622746		0.05732974541451145		
3.599999999999999		0.04551120487939632		0.04147185987395652		0.04605336439481023		0.05611000522132729		0.07114185979692411		0.09264056179148467		0.1289833271940318		0.1695282099675588		0.2476894121085956		0.5380050688633073		0.8649344680987625		0.9350741057225836		0.7625756907617205		0.5275495694267648		0.3418141806892445		0.2226273866403262		0.1512274389379581		0.1071329726402401		0.08184614931154344		0.06049948859990366		
3.899999999999999		0.04740106427191566		0.04156272327989523		0.04482462852169861		0.05393263909787214		0.06795887263379716		0.08767530355295435		0.122131513159595		0.1594540466990018		0.2179633969727198		0.4830461564523804		0.8250382606433191		0.9403556592310457		0.7982399501850839		0.566216615201366		0.3703352643739793		0.2405543403087561		0.1620642849967212		0.1136819725227156		0.08610699350957005		0.06387263930605325		
4.199999999999999		0.04958121510575218		0.0419420264864027		0.04380604300449748		0.05193023233973124		0.06501421403044813		0.08303855032036976		0.1157178607241616		0.1511724035869164		0.192186596324052		0.4296553501063491		0.7802082751624673		0.9385970908286211		0.8304559606075633		0.605313537067698		0.4007156960278613		0.2601296405265109		0.173970543531441		0.1208552075586251		0.09067635162098564		0.0674495299599861		
4.499999999999999		0.0520426022633798		0.04261574389874222		0.04300851927733556		0.0501018455835545		0.06229449915669778		0.07871263269858025		0.1096307726960076		0.1443802837108912		0.1703056950262346		0.3785653625855277		0.7312904599253454		0.9297570140151896		0.8585560594942817		0.6443229831163716		0.4328192376422916		0.2814184209789905		0.1870405514271112		0.128723255807136		0.09559548556014472		0.07123490005662671		
4.799999999999999		0.05477652643633288		0.04358788943412654		0.04244331905072999		0.04844871649613608		0.05978798109183904		0.07468726818462219		0.1037827523153824		0.1387765902860382		0.1521828528786693		0.3304170737070523		0.6791842228960262		0.9139344964144912		0.8819280019010919		0.6826835122436927		0.4664543156813906		0.3044622744815618		0.2013672975902749		0.1373613820462053		0.1009114659705348		0.07523838581424194		
